SR_NUM,COUNTRY,POSTAL_CODE,SITE_NAME,STATE,CITY,COUNTY_NAME,PHONE_NUM,SITE_TYPE,SITE_OWNERSHIP,ACCOUNT_NUM,CONCAT_ADDRESS
102067,USA,73460,mercy hospital tishomingo,ok,tishomingo,JOHNSTON,(580) 371-2327,Critical Access Hospitals,Voluntary non-profit - Church,29251,1000 southbyrd
102068,USA,73505,comanche county memorial hospital,ok,lawton,COMANCHE,(580) 355-8620,Acute Care Hospitals,Government - Hospital District or Authority,51720,3401 westgore blvd
102069,USA,73505,southwestern medical center,ok,lawton,COMANCHE,(580) 531-4700,Acute Care Hospitals,Proprietary,47733,5602 southwest lee boulevard
102070,USA,73507,lawton indian hospital,ok,lawton,COMANCHE,(580) 354-5000,Acute Care Hospitals,Government - Federal,45043,1515 lawrie tatum road
102071,USA,73521,jackson county memorial hospital authority,ok,altus,JACKSON,(580) 379-5000,Acute Care Hospitals,Government - Hospital District or Authority,31862,1200 eastpecan st
102072,USA,73533,duncan regional hospital inc,ok,duncan,STEPHENS,(580) 252-5300,Acute Care Hospitals,Voluntary non-profit - Private,71318,1407 whisenant drive
102073,USA,73550,harmon memorial hospital,ok,hollis,HARMON,(580) 688-3363,Critical Access Hospitals,Government - Hospital District or Authority,63519,400 east chestnut street
102074,USA,73573,jefferson county hospital,ok,waurika,JEFFERSON,(580) 228-2344,Critical Access Hospitals,Voluntary non-profit - Private,59571,intersection hyws 81 70
102075,USA,73601,alliancehealth clinton,ok,clinton,CUSTER,(580) 323-2363,Acute Care Hospitals,Voluntary non-profit - Other,45440,100 north30th street
102076,USA,73628,roger mills memorial hospital,ok,cheyenne,ROGER MILLS,(580) 497-3336,Critical Access Hospitals,Government - Hospital District or Authority,10222,501 southl l malesavenue
102077,USA,73651,elkview general hospital,ok,hobart,KIOWA,(580) 726-3324,Acute Care Hospitals,Government - Hospital District or Authority,89226,429 west elm street
102078,USA,73663,seiling municipal hospital,ok,seiling,DEWEY,(580) 922-7361,Critical Access Hospitals,Government - Local,37205,809 ne highway 60
102079,USA,73701,integris bass baptist health center,ok,enid,GARFIELD,(580) 233-2300,Acute Care Hospitals,Voluntary non-profit - Private,21894,600 southmonroe
102080,USA,73717,share medical center,ok,alva,WOODS,(580) 327-2800,Critical Access Hospitals,Government - Hospital District or Authority,14541,800 sharedrive
102081,USA,73763,okeene municipal hospital,ok,okeene,BLAINE,(580) 822-4417,Critical Access Hospitals,Government - Hospital District or Authority,15356,207 east fstreet
102082,USA,73841,northwest center for behavioral health ncbh,ok,fort supply,WOODWARD,(580) 766-2311,Psychiatric,Government - State,82227,1 mile east us highway 270
102083,USA,73932,beaver county memorial hospital,ok,beaver,BEAVER,(580) 625-4551,Critical Access Hospitals,Government - Hospital District or Authority,18065,212 east 8th street
102084,USA,74017,claremore indian hospital,ok,claremore,ROGERS,(918) 341-8430,Acute Care Hospitals,Tribal,84806,101 southmoore ave
102085,USA,74020,cleveland area hospital,ok,cleveland,PAWNEE,(918) 358-2501,Critical Access Hospitals,Government - Hospital District or Authority,77530,1401 westpawnee
102086,USA,74023,hillcrest hospital cushing,ok,cushing,PAYNE,(918) 225-2915,Acute Care Hospitals,Proprietary,19845,1027 eastcherry street
102087,USA,74030,drumright regional hospital,ok,drumright,CREEK,(918) 382-2300,Critical Access Hospitals,Proprietary,26514,610 west bypass
102088,USA,74055,bailey medical center llc,ok,owasso,TULSA,(918) 376-8000,Acute Care Hospitals,Proprietary,30502,10502 north 110th east avenue
102089,USA,74055,st john owasso,ok,owasso,TULSA,(918) 274-5100,Acute Care Hospitals,Voluntary non-profit - Private,11168,12451 east100th street north
102090,USA,74076,stillwater medical center,ok,stillwater,PAYNE,(405) 372-1480,Acute Care Hospitals,Voluntary non-profit - Other,87418,1323 west6th street
102091,USA,74079,stroud regional medical center,ok,stroud,LINCOLN,(918) 968-3571,Critical Access Hospitals,Voluntary non-profit - Private,36862,2308 highway 66 west
102093,USA,74127,oklahoma state university medical center,ok,tulsa,TULSA,(918) 599-1000,Acute Care Hospitals,Government - State,17450,744 west 9th street
102094,USA,74133,saint francis hospital south llc,ok,tulsa,TULSA,(918) 307-6000,Acute Care Hospitals,Voluntary non-profit - Private,44434,10501 east91st street south
102095,USA,74136,saint francis hospital inc,ok,tulsa,TULSA,(918) 494-2200,Acute Care Hospitals,Voluntary non-profit - Private,41937,6161 southyale
102096,USA,74137,oklahoma surgical hospital llc,ok,tulsa,TULSA,(918) 477-5095,Acute Care Hospitals,Physician,48063,2408 east81st street suite 300
102097,USA,74301,saint francis hospital vinita inc,ok,vinita,CRAIG,(918) 256-7551,Acute Care Hospitals,Voluntary non-profit - Private,59542,735 northforeman street
102099,USA,74355,integris miami hospital,ok,miami,OTTAWA,(918) 542-6611,Acute Care Hospitals,Voluntary non-profit - Other,14766,200 secondavenue southwest
102100,USA,74361,hillcrest hospital pryor,ok,pryor,MAYES,(918) 825-1600,Acute Care Hospitals,Proprietary,90266,111 northbailey street
102101,USA,74401,saint francis hospital muskogee,ok,muskogee,MUSKOGEE,(918) 682-5501,Acute Care Hospitals,Voluntary non-profit - Private,23597,300 rockefeller drive
102102,USA,74437,hillcrest hospital henryetta,ok,henryetta,OKMULGEE,(918) 650-1511,Acute Care Hospitals,Proprietary,89423,2401 w main
102103,USA,74447,muscogee creek nation medical center,ok,okmulgee,OKMULGEE,(918) 756-4233,Acute Care Hospitals,Tribal,77462,1401 morris drive
102104,USA,74462,haskell county community hospital,ok,stigler,HASKELL,(918) 967-4682,Critical Access Hospitals,Proprietary,43722,401 northwest h street
102105,USA,74465,northeastern health system,ok,tahlequah,CHEROKEE,(918) 456-0641,Acute Care Hospitals,Government - Local,25426,1400 eastdowning street
102106,USA,74467,wagoner community hospital,ok,wagoner,WAGONER,(918) 485-5514,Acute Care Hospitals,Government - Hospital District or Authority,60264,1200 westcherokee street
102107,USA,74501,carl albert community mental health center,ok,mcalester,PITTSBURG,(918) 426-7800,Psychiatric,Government - State,78981,1101 eastmonroe
102108,USA,74525,atoka county medical center,ok,atoka,ATOKA,(580) 889-3333,Critical Access Hospitals,Government - Hospital District or Authority,25157,1590 westliberty road
102109,USA,74538,mary hurley hospital,ok,coalgate,COAL,(580) 927-2327,Critical Access Hospitals,Proprietary,81364,6 north covington
102111,USA,74631,blackwell regional hospital,ok,blackwell,KAY,(580) 363-2311,Acute Care Hospitals,Voluntary non-profit - Private,44887,710 south13th street
102112,USA,74637,fairfax community hospital,ok,fairfax,OSAGE,(918) 642-3291,Critical Access Hospitals,Voluntary non-profit - Other,58936,40 hospital road
102113,USA,74743,choctaw memorial hospital,ok,hugo,CHOCTAW,(580) 317-9500,Acute Care Hospitals,Government - Hospital District or Authority,32380,1405 eastkirk road
102114,USA,74804,ssm health st anthony hospital  shawnee,ok,shawnee,POTTAWATOMIE,(405) 878-8110,Acute Care Hospitals,Voluntary non-profit - Private,32628,1102 w macarthur
102115,USA,74820,chickasaw nation medical center,ok,ada,PONTOTOC,(580) 436-3980,Acute Care Hospitals,Voluntary non-profit - Other,87008,1921 stonecipher blvd
102116,USA,74820,mercy hospital ada,ok,ada,PONTOTOC,(580) 332-2323,Acute Care Hospitals,Voluntary non-profit - Private,80511,430 northmonte vista
102117,USA,74820,rolling hills hospital llc,ok,ada,PONTOTOC,(580) 436-3600,Psychiatric,Proprietary,21303,1000 rolling hills lane
102118,USA,74859,creek nation community hospital,ok,okemah,OKFUSKEE,(918) 623-1424,Critical Access Hospitals,Tribal,48349,1800 e coplin
102119,USA,74953,eastern oklahoma medical center,ok,poteau,LE FLORE,(918) 647-8161,Critical Access Hospitals,Government - Hospital District or Authority,94019,105 wall street
102120,USA,74955,sequoyah countycity of sallisaw hospital authorit,ok,sallisaw,SEQUOYAH,(918) 774-1100,Acute Care Hospitals,Government - Hospital District or Authority,14677,213 east redwood
102121,USA,74960,memorial hospital,ok,stilwell,ADAIR,(918) 696-3101,Acute Care Hospitals,Voluntary non-profit - Private,81835,1401 westlocust
102122,USA,75010,baylor scott and white medical center carrollton,tx,carrollton,DENTON,(972) 394-2255,Acute Care Hospitals,Proprietary,60539,4343 northjosey lane
102123,USA,75010,carrollton springs,tx,carrollton,DENTON,(972) 242-4114,Psychiatric,Proprietary,20239,2225 parker road
102124,USA,75034,baylor medical center at frisco,tx,frisco,DENTON,(214) 618-2000,Acute Care Hospitals,Proprietary,49231,5601 warren parkway
102125,USA,75039,medical city las colinas,tx,irving,DALLAS,(972) 969-2000,Acute Care Hospitals,Proprietary,44697,6800 n macarthur blvd
102126,USA,75057,medical center of lewisville,tx,lewisville,DENTON,(972) 420-1000,Acute Care Hospitals,Voluntary non-profit - Private,28774,500 west main street
102127,USA,75063,baylor surgical hospital at las colinas,tx,irving,DALLAS,(972) 868-4000,Acute Care Hospitals,Proprietary,20878,400 west interstate635 suite101
102128,USA,75070,methodist mckinney hospital,tx,mckinney,COLLIN,(214) 491-5710,Acute Care Hospitals,Proprietary,33312,8000 w eldorado pkwybldg c suite c
102129,USA,75075,medical city plano,tx,plano,COLLIN,(972) 596-6800,Acute Care Hospitals,Proprietary,82893,3901 w 15th st
102130,USA,75088,baylor scott and white medical center lake pointe,tx,rowlett,DALLAS,(972) 412-2273,Acute Care Hospitals,Proprietary,47088,6800 scenic dr
102131,USA,75090,baylor scott and white surgical hospital at sherma,tx,sherman,GRAYSON,(903) 813-3728,Acute Care Hospitals,Physician,27669,3601 calais drive
102132,USA,75091,wilson n jones regional medical center,tx,sherman,GRAYSON,(903) 870-4611,Acute Care Hospitals,Proprietary,18260,500 n highland avenue
102133,USA,75093,texas health center for diagnostics  surgery plan,tx,plano,COLLIN,(972) 403-2700,Acute Care Hospitals,Proprietary,36283,6020 w parker road
102135,USA,75093,the heart hospital baylor plano,tx,plano,COLLIN,(469) 814-3278,Acute Care Hospitals,Proprietary,40837,1100 allied drive
102136,USA,75093,wellbridge healthcare of plano,tx,plano,COLLIN,(972) 596-5445,Psychiatric,Proprietary,25746,4301 mapleshade lane
102137,USA,75110,navarro regional hospital,tx,corsicana,NAVARRO,(903) 654-6800,Acute Care Hospitals,Government - Hospital District or Authority,66859,3201 westhighway 22
102138,USA,75115,dallas behavioral healthcare hospital llc,tx,de soto,DALLAS,(972) 296-1005,Psychiatric,Proprietary,78883,800 kirnwood drive
102139,USA,75119,ennis regional medical center,tx,ennis,ELLIS,(972) 875-0900,Acute Care Hospitals,Proprietary,68919,2201 westlampasas street
102140,USA,75140,texas general hospital vzrmc lp,tx,grand saline,VAN ZANDT,(903) 962-5200,Acute Care Hospitals,Proprietary,65937,707 n waldrip st
102141,USA,75142,texas health presbyterian hospital kaufman,tx,kaufman,KAUFMAN,(972) 932-7200,Acute Care Hospitals,Voluntary non-profit - Private,76117,850 ed hall
102142,USA,75146,crescent medical center lancaster,tx,lancaster,DALLAS,(972) 230-8888,Acute Care Hospitals,Physician,64506,2600 westpleasant run road
102143,USA,75149,dallas regional medical center,tx,mesquite,DALLAS,(214) 320-7000,Acute Care Hospitals,Proprietary,34667,1011 northgallowayavenue
102144,USA,75160,terrell state hospital,tx,terrell,KAUFMAN,(972) 524-6452,Psychiatric,Government - State,50142,1200 e brin street
102145,USA,75182,baylor scott and white medical center sunnyvale,tx,sunnyvale,DALLAS,(972) 892-3000,Acute Care Hospitals,Proprietary,16341,231 southcollins road
102146,USA,75204,baylor scott and white medical center uptown,tx,dallas,DALLAS,(214) 443-3000,Acute Care Hospitals,Proprietary,49986,2727 eastlemmon avenue building i
102147,USA,75219,texas scottish rite hospital for children,tx,dallas,DALLAS,(214) 559-5000,Childrens,Voluntary non-profit - Private,44158,2222 welborn street
102148,USA,75230,medical city dallas,tx,dallas,DALLAS,(972) 566-6222,Acute Care Hospitals,Proprietary,42389,7777 forest lane
102149,USA,75231,texas health presbyterian hospital dallas,tx,dallas,DALLAS,(214) 345-6789,Acute Care Hospitals,Voluntary non-profit - Private,24050,8200 walnut hill lane
102150,USA,75234,dallas medical center,tx,dallas,DALLAS,(972) 247-1000,Acute Care Hospitals,Proprietary,56874,7 medicalparkway
102151,USA,75237,methodist charlton medical center,tx,dallas,DALLAS,(214) 947-7777,Acute Care Hospitals,Voluntary non-profit - Private,41180,3500 w wheatland road
102152,USA,75246,baylor university medical center,tx,dallas,DALLAS,(214) 820-0111,Acute Care Hospitals,Voluntary non-profit - Church,11893,3500 gaston ave
102153,USA,75251,green oaks hospital,tx,dallas,DALLAS,(972) 991-9504,Psychiatric,Voluntary non-profit - Other,54437,7808 clodus fields drive
102154,USA,75390,ut southwestern university hospital,tx,dallas,DALLAS,(214) 633-5555,Acute Care Hospitals,Government - State,54165,6201 harryhines blvd
102156,USA,75418,tmc bonham hospital,tx,bonham,FANNIN,(903) 640-7311,Critical Access Hospitals,Government - Hospital District or Authority,27523,504 lipscomb street
102157,USA,75494,christus mother frances hospital winnsboro,tx,winnsboro,WOOD,(903) 342-5227,Critical Access Hospitals,Voluntary non-profit - Private,48820,719 west coke road
102158,USA,75504,christus st michael health system,tx,texarkana,BOWIE,(903) 614-1000,Acute Care Hospitals,Voluntary non-profit - Church,23014,2600 st michael dr
102159,USA,75633,ut health east texas carthage hospital,tx,carthage,PANOLA,(093) 693-3841,Acute Care Hospitals,Voluntary non-profit - Private,38005,409 cottage rd
102160,USA,75652,ut health east texas henderson hospital,tx,henderson,RUSK,(903) 657-7541,Acute Care Hospitals,Voluntary non-profit - Private,12229,300 wilsonstreet
102161,USA,75701,baylor scott  white texas spine  joint hospital,tx,tyler,SMITH,(903) 525-3300,Acute Care Hospitals,Physician,24590,1814 roseland boulevard
102162,USA,75701,christus mother frances hospital,tx,tyler,SMITH,(903) 593-8441,Acute Care Hospitals,Voluntary non-profit - Private,28565,800 east dawson
102163,USA,75708,university of texas health science center at tyler,tx,tyler,SMITH,(903) 877-7777,Acute Care Hospitals,Government - State,35190,11937 us highway 271
102164,USA,75766,ut health east texas jacksonville hospital,tx,jacksonville,CHEROKEE,(903) 541-5000,Acute Care Hospitals,Voluntary non-profit - Private,23230,501 s ragsdale
102165,USA,75835,crockett medical center,tx,crockett,HOUSTON,(936) 546-3890,Critical Access Hospitals,Proprietary,65863,1100 e loop 304
102166,USA,75901,chi st lukes health memorial lufkin,tx,lufkin,ANGELINA,(936) 634-8111,Acute Care Hospitals,Voluntary non-profit - Private,54465,1201 westfrank street
102167,USA,75904,oceans behavioral hospital of lufkin llc,tx,lufkin,ANGELINA,(936) 632-2276,Psychiatric,Proprietary,51492,302 gobblers knob rd
102168,USA,75904,woodland heights medical center,tx,lufkin,ANGELINA,(936) 634-8311,Acute Care Hospitals,Proprietary,43803,505 southjohn redditt drive
102169,USA,75951,christus jasper memorial hospital,tx,jasper,JASPER,(409) 384-5461,Acute Care Hospitals,Voluntary non-profit - Private,24730,1275 marvin hancockdrive
102170,USA,75961,memorial hospital,tx,nacogdoches,NACOGDOCHES,(936) 564-4611,Acute Care Hospitals,Government - Hospital District or Authority,76826,1204 moundst
102171,USA,76012,texas health heart  vascular hospital arlington,tx,arlington,TARRANT,(817) 960-3500,Acute Care Hospitals,Proprietary,32164,811 wrightstreet
102172,USA,76015,medical city arlington,tx,arlington,TARRANT,(817) 465-3241,Acute Care Hospitals,Proprietary,37683,3301 matlock road
102173,USA,76017,usmd hospital at arlington l p,tx,arlington,TARRANT,(817) 472-3400,Acute Care Hospitals,Physician,64068,801 w interstate 20
102174,USA,76020,texas health harris methodist hospital azle,tx,azle,TARRANT,(817) 444-8700,Acute Care Hospitals,Voluntary non-profit - Church,10812,108 denvertrail
102175,USA,76022,texas health heb,tx,bedford,TARRANT,(817) 848-4000,Acute Care Hospitals,Voluntary non-profit - Private,10885,1600 hospital parkway
102176,USA,76028,baylor scott and white emergency hospital burleson,tx,burleson,JOHNSON,(214) 294-6250,Acute Care Hospitals,Proprietary,13144,12500 south freewaysuite 100
102177,USA,76028,texas health huguley hospital fort worth south,tx,burleson,JOHNSON,(817) 568-5317,Acute Care Hospitals,Voluntary non-profit - Church,78528,11801 south freeway
102178,USA,76033,texas health harris methodist hospital cleburne,tx,cleburne,JOHNSON,(817) 641-2551,Acute Care Hospitals,Voluntary non-profit - Church,74845,201 wallsdrive
102179,USA,76048,lake granbury medical center,tx,granbury,HOOD,(817) 573-2683,Acute Care Hospitals,Proprietary,74040,1310 paluxy rd
102180,USA,76054,saint camillus medical center,tx,hurst,TARRANT,(817) 519-3700,Acute Care Hospitals,Proprietary,36292,1612 hursttown center drive
102181,USA,76063,methodist mansfield medical center,tx,mansfield,TARRANT,(682) 622-2059,Acute Care Hospitals,Voluntary non-profit - Private,81784,2700 e broad street
102182,USA,76067,palo pinto general hospital,tx,mineral wells,PALO PINTO,(940) 325-7891,Acute Care Hospitals,Government - Hospital District or Authority,40421,400 southwest 25 ave
102183,USA,76086,medical city weatherford,tx,weatherford,PARKER,(817) 599-1190,Acute Care Hospitals,Proprietary,61947,713 e anderson st
102184,USA,76092,texas health harris methodist hospital southlake,tx,southlake,TARRANT,(817) 748-8700,Acute Care Hospitals,Government - State,34350,1545 e southlake blvd
102185,USA,76104,cook childrens medical center,tx,fort worth,TARRANT,(682) 885-4000,Childrens,Voluntary non-profit - Private,73932,801 seventh avenue
102186,USA,76104,texas health harris methodist fort worth,tx,fort worth,TARRANT,(817) 250-2100,Acute Care Hospitals,Voluntary non-profit - Church,61255,1301 pennsylvania avenue
102187,USA,76110,baylor scott and white surgical hospital fortworth,tx,fort worth,TARRANT,(682) 703-5600,Acute Care Hospitals,Physician,91736,1800 parkplace avenue
102188,USA,76132,usmd hospital at fort worth lp,tx,fort worth,TARRANT,(817) 433-9100,Acute Care Hospitals,Proprietary,86129,5900 altamesa blvd
102189,USA,76177,wise health system,tx,fort worth,TARRANT,(817) 502-7300,Acute Care Hospitals,Government - Hospital District or Authority,39920,3200 northtarrant parkway
102190,USA,76180,medical city north hills,tx,north richland hills,TARRANT,(817) 255-1000,Acute Care Hospitals,Proprietary,34171,4401 boothcallowayroad
102191,USA,76201,texas health presbyterian hospital denton,tx,denton,DENTON,(940) 898-7000,Acute Care Hospitals,Voluntary non-profit - Private,88629,3000 n i35
102192,USA,76201,university behavioral health,tx,denton,DENTON,(940) 320-8100,Psychiatric,Government - State,90589,2026 westuniversitydrive
102193,USA,76208,the heart hospital baylor denton,tx,denton,DENTON,(940) 220-0600,Acute Care Hospitals,Physician,40524,2801 southmayhill road
102194,USA,76210,medical city denton,tx,denton,DENTON,(940) 384-3535,Acute Care Hospitals,Proprietary,90655,3535 southi35 east
102195,USA,76227,baylor scott and white emergency hospital aubrey,tx,aubrey,DENTON,(972) 347-2525,Acute Care Hospitals,Proprietary,23853,26791 highway 380
102196,USA,76234,wise regional health system,tx,decatur,WISE,(940) 627-5921,Acute Care Hospitals,Government - Hospital District or Authority,70311,609 medical center drive
102197,USA,76240,north texas medical center,tx,gainesville,COOKE,(940) 612-8600,Acute Care Hospitals,Government - Hospital District or Authority,87872,1900 hospital blvd
102198,USA,76244,texas health harris methodist hospital alliance,tx,fort worth,TARRANT,(682) 212-2000,Acute Care Hospitals,Voluntary non-profit - Private,42536,10864 texas health trail
102199,USA,76255,nocona general hospital,tx,nocona,MONTAGUE,(940) 825-3235,Acute Care Hospitals,Government - Hospital District or Authority,91612,100 park road
102200,USA,76262,baylor medical center at trophy club,tx,trophy club,DENTON,(817) 837-4600,Acute Care Hospitals,Proprietary,89634,2850 e state highway114
102201,USA,76301,red river hospital,tx,wichita falls,WICHITA,(940) 322-3171,Psychiatric,Proprietary,67731,1505 8th st
102202,USA,76301,united regional health care system,tx,wichita falls,WICHITA,(940) 764-3055,Acute Care Hospitals,Voluntary non-profit - Private,50408,1600 11thstreet
102203,USA,76365,clay county memorial hospital,tx,henrietta,CLAY,(940) 538-5621,Critical Access Hospitals,Government - Local,16005,310 w south street
102204,USA,76384,wilbarger general hospital,tx,vernon,WILBARGER,(940) 552-9351,Acute Care Hospitals,Government - Hospital District or Authority,90914,920 hillcrest dr
102205,USA,76442,comanche county medical center,tx,comanche,COMANCHE,(254) 879-4900,Critical Access Hospitals,Voluntary non-profit - Private,40715,10201 hwy16
102206,USA,76448,eastland memorial hospital,tx,eastland,EASTLAND,(254) 629-2601,Acute Care Hospitals,Government - Hospital District or Authority,50912,304 s daugherty
102207,USA,76458,faith community hospital,tx,jacksboro,JACK,(940) 567-6633,Acute Care Hospitals,Government - Hospital District or Authority,26496,215 chisholm trail
102208,USA,76508,baylor scott  white clinic  temple,tx,temple,BELL,(254) 724-2111,Acute Care Hospitals,Voluntary non-profit - Private,66452,2401 s 31st st
102209,USA,76542,adventhealth central texas,tx,killeen,BELL,(254) 526-7523,Acute Care Hospitals,Voluntary non-profit - Church,31909,2201 s clear creek road
102210,USA,76544,darnall amc ft hood,tx,fort hood,BELL,(254) 288-8000,Acute Care - Department of Defense,Department of Defense,28302,36000 darnall loop
102211,USA,76574,baylor scott  white medical center taylor,tx,taylor,WILLIAMSON,(512) 352-7611,Critical Access Hospitals,Voluntary non-profit - Private,59556,305 mallard
102212,USA,76642,limestone medical center,tx,groesbeck,LIMESTONE,(254) 729-3281,Critical Access Hospitals,Government - Hospital District or Authority,54053,701 mcclintic drive
102213,USA,76661,falls community hospital and clinic,tx,marlin,FALLS,(254) 803-3561,Acute Care Hospitals,Voluntary non-profit - Private,93698,322 coleman street
102215,USA,76801,brownwood regional medical center,tx,brownwood,BROWN,(325) 646-8541,Acute Care Hospitals,Proprietary,81719,1501 burnet dr
102216,USA,76825,heart of texas memorial hospital,tx,brady,MC CULLOCH,(325) 597-2901,Critical Access Hospitals,Voluntary non-profit - Private,83654,2008 nineroad
102217,USA,76837,concho county hospital,tx,eden,CONCHO,(915) 869-5911,Critical Access Hospitals,Government - Hospital District or Authority,78335,614 eakerstreet
102218,USA,76849,kimble hospital,tx,junction,KIMBLE,(325) 446-3321,Critical Access Hospitals,Government - Hospital District or Authority,61415,349 reid road
102219,USA,76901,river crest hosp,tx,san angelo,TOM GREEN,(915) 949-5722,Psychiatric,Proprietary,51654,1636 hunters glen road
102220,USA,76903,shannon medical center,tx,san angelo,TOM GREEN,(325) 653-6741,Acute Care Hospitals,Voluntary non-profit - Private,87914,120 east harris avenue
102221,USA,76904,san angelo community medical center,tx,san angelo,TOM GREEN,(325) 949-9511,Acute Care Hospitals,Proprietary,81765,3501 knickerbocker road
102222,USA,76932,reagan memorial hospital,tx,big lake,REAGAN,(325) 844-2561,Critical Access Hospitals,Government - Hospital District or Authority,75976,1300 n main avenue
102223,USA,76950,lillian m hudspeth memorial hospital,tx,sonora,SUTTON,(325) 387-2521,Critical Access Hospitals,Government - Hospital District or Authority,90638,308 hudspeth
102224,USA,77002,st joseph medical center,tx,houston,HARRIS,(713) 757-1000,Acute Care Hospitals,Proprietary,73218,1401 st joseph parkway
102225,USA,77008,memorial hermann hospital system,tx,houston,HARRIS,(713) 448-6796,Acute Care Hospitals,Voluntary non-profit - Private,29507,1635 northloop west
102226,USA,77021,harris cty psychiatric ctr,tx,houston,HARRIS,(713) 741-5000,Psychiatric,Government - State,76058,2800 macgregor way
102227,USA,77024,memorial hermann memorial city medical center,tx,houston,HARRIS,(713) 242-3000,Acute Care Hospitals,Voluntary non-profit - Private,71407,921 gessner
102228,USA,77030,chi st lukes health baylor college of medicine me,tx,houston,HARRIS,(832) 355-1000,Acute Care Hospitals,Voluntary non-profit - Church,20050,7200 cambridge 11thfloor
102229,USA,77030,houston methodist hospital,tx,houston,HARRIS,(713) 790-2221,Acute Care Hospitals,Voluntary non-profit - Private,94904,6565 fannin
102230,USA,77030,texas childrens hosp,tx,houston,HARRIS,(832) 824-1000,Childrens,Voluntary non-profit - Private,11015,6621 fannin street
102232,USA,77054,womans hospital of texasthe,tx,houston,HARRIS,(713) 790-1234,Acute Care Hospitals,Proprietary,47908,7600 fannin
102233,USA,77070,first texas hospital,tx,houston,HARRIS,(844) 264-1435,Acute Care Hospitals,Proprietary,12954,9922 louetta rd
102234,USA,77070,houston methodist willowbrook hospital,tx,houston,HARRIS,(281) 477-1000,Acute Care Hospitals,Voluntary non-profit - Private,80993,18220 tomball parkway
102235,USA,77074,west oaks hospital,tx,houston,HARRIS,(713) 995-0909,Psychiatric,Proprietary,61499,6500 hornwood
102236,USA,77081,behavioral hospital of bellaire,tx,houston,HARRIS,(713) 600-9500,Psychiatric,Proprietary,48565,5314 dashwood suite200
102237,USA,77082,healthbridge childrenss hospital of houston,tx,houston,HARRIS,(281) 293-7774,Childrens,Proprietary,44849,2929 woodland park drive
102238,USA,77090,providence hospital of north houston llc,tx,houston,HARRIS,(281) 453-7916,Acute Care Hospitals,Proprietary,59672,16750 redoak drive
102239,USA,77091,united memorial medical center,tx,houston,HARRIS,(713) 691-1111,Acute Care Hospitals,Physician,30774,510 w tidwell
102240,USA,77094,houston methodist west hospital,tx,houston,HARRIS,(832) 522-1000,Acute Care Hospitals,Voluntary non-profit - Private,22907,18500 katyfreeway
102242,USA,77325,hca houston healthcare kingwood,tx,kingwood,HARRIS,(281) 359-7500,Acute Care Hospitals,Proprietary,76524,22999 us hwy 59
102243,USA,77327,cleveland emergency hospital,tx,cleveland,LIBERTY,(281) 592-5400,Acute Care Hospitals,Proprietary,11423,1017 s travis ave
102244,USA,77338,memorial hermann northeast hospital,tx,humble,HARRIS,(281) 540-7700,Acute Care Hospitals,Voluntary non-profit - Private,15859,18951 memorial north
102245,USA,77339,kingwood pines hospital,tx,kingwood,HARRIS,(281) 358-1495,Psychiatric,Proprietary,53304,2001 ladbrook
102246,USA,77351,memorial medical center livingston,tx,livingston,POLK,(936) 327-4381,Acute Care Hospitals,Voluntary non-profit - Private,39513,1717 hwy 59 bypass
102247,USA,77380,emil j freireich cancer center,tx,shenandoah,MONTGOMERY,(855) 353-2201,Acute Care Hospitals,Proprietary,18120,9201 pinecroft
102248,USA,77384,st lukes lakeside hospital,tx,the woodlands,MONTGOMERY,(936) 266-4055,Acute Care Hospitals,Voluntary non-profit - Other,24849,17400 st lukes way
102249,USA,77385,houston methodist the woodlands hospital,tx,the woodlands,MONTGOMERY,(936) 270-2000,Acute Care Hospitals,Voluntary non-profit - Private,34593,17201 interstate 45south
102250,USA,77414,matagorda regional medical center,tx,bay city,MATAGORDA,(979) 245-6383,Acute Care Hospitals,Government - Hospital District or Authority,84985,104 7th street
102251,USA,77429,lone star behavioral health cypress,tx,cypress,HARRIS,(281) 516-6186,Psychiatric,Proprietary,27227,16303 grant road
102252,USA,77450,oceans behavioral hospital of katy,tx,katy,HARRIS,(281) 492-8888,Psychiatric,Proprietary,15009,455 park grove lane
102253,USA,77465,palacios community medical center,tx,palacios,MATAGORDA,(361) 972-2511,Critical Access Hospitals,Voluntary non-profit - Private,33037,311 greenavenue
102254,USA,77469,oakbend medical center,tx,richmond,FORT BEND,(281) 341-3000,Acute Care Hospitals,Government - Hospital District or Authority,61216,1705 jackson st
102255,USA,77478,st lukes sugar land hospital,tx,sugar land,FORT BEND,(281) 637-7000,Acute Care Hospitals,Voluntary non-profit - Private,37007,1317 lakepointe parkway
102256,USA,77479,houston methodist sugarland hospital,tx,sugar land,FORT BEND,(281) 274-8000,Acute Care Hospitals,Voluntary non-profit - Private,56172,16655 southwest freeway
102257,USA,77479,memorial hermann sugar land hospital,tx,sugar land,FORT BEND,(281) 725-5000,Acute Care Hospitals,Voluntary non-profit - Private,13210,17500 w grand parkway south
102260,USA,77504,surgery specialty hospitals of america se houston,tx,pasadena,HARRIS,(713) 378-3000,Acute Care Hospitals,Proprietary,33419,4301 b vista
102261,USA,77514,bayside community hospital,tx,anahuac,CHAMBERS,(409) 267-3143,Critical Access Hospitals,Government - Hospital District or Authority,71048,200 hospital drive
